prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index,sample,pair_key
2974,2977,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747623924.0,1747715634.0,1747629027.0,1747720474.0,closed_unmerged,merged,False,86607.0,195619075,vdaas/vald,same,11,s1_intra,vdaas/vald#2974#2977
2977,2980,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747629027.0,1747720474.0,1747719812.0,1747748379.0,merged,merged,False,662.0,195619075,vdaas/vald,same,14,s1_intra,vdaas/vald#2977#2980
1994,2002,Copilot,Copilot,Copilot,Copilot,1755621794.0,1756418085.0,1755815310.0,1755815318.0,merged,closed_unmerged,False,8.0,736363011,olimorris/codecompanion.nvim,same,0,s1_intra,olimorris/codecompanion.nvim#1994#2002
1994,2003,Copilot,Copilot,Copilot,Copilot,1755621794.0,1756418085.0,1755815518.0,1755817726.0,merged,closed_unmerged,False,2208.0,736363011,olimorris/codecompanion.nvim,same,1,s1_intra,olimorris/codecompanion.nvim#1994#2003
65,66,OpenAI_Codex,OpenAI_Codex,tbsalling,tbsalling,1760010444.0,1760011406.0,1760011307.0,1760011406.0,closed_unmerged,closed_unmerged,False,99.0,1488933,tbsalling/aismessages,same,9,s1_intra,tbsalling/aismessages#65#66
72,77,Copilot,Copilot,Copilot,Copilot,1760644022.0,1760647287.0,1760644842.0,1760649922.0,merged,merged,False,2445.0,1488933,tbsalling/aismessages,same,14,s1_intra,tbsalling/aismessages#72#77
72,78,Copilot,Copilot,Copilot,Copilot,1760644022.0,1760647287.0,1760645919.0,1760647937.0,merged,merged,False,1368.0,1488933,tbsalling/aismessages,same,15,s1_intra,tbsalling/aismessages#72#78
74,78,Copilot,Copilot,Copilot,Copilot,1760644744.0,1760650742.0,1760645919.0,1760647937.0,merged,merged,False,2018.0,1488933,tbsalling/aismessages,same,20,s1_intra,tbsalling/aismessages#74#78
91,92,Copilot,Copilot,Copilot,Copilot,1760869122.0,1760869702.0,1760869398.0,1760869851.0,merged,merged,False,304.0,1488933,tbsalling/aismessages,same,22,s1_intra,tbsalling/aismessages#91#92
13986,13987,Cursor,Cursor,AbhiPrasad,dcramer,1749571121.0,1749655091.0,1749574734.0,1749588757.0,merged,merged,False,14023.0,33837371,getsentry/sentry-docs,same,6,s1_intra,getsentry/sentry-docs#13986#13987
13994,14065,Cursor,Cursor,codyde,codyde,1749603308.0,1750420420.0,1750229429.0,1750252265.0,merged,merged,False,22836.0,33837371,getsentry/sentry-docs,same,25,s1_intra,getsentry/sentry-docs#13994#14065
13994,14082,Cursor,Cursor,codyde,AbhiPrasad,1749603308.0,1750420420.0,1750365917.0,1750421148.0,merged,merged,False,54503.0,33837371,getsentry/sentry-docs,same,29,s1_intra,getsentry/sentry-docs#13994#14082
14017,14079,Cursor,Cursor,KyleTryon,AbhiPrasad,1749735944.0,1751033072.0,1750281992.0,1750283947.0,merged,merged,False,1955.0,33837371,getsentry/sentry-docs,same,46,s1_intra,getsentry/sentry-docs#14017#14079
14074,14088,Cursor,Cursor,nikolovlazar,AbhiPrasad,1750266053.0,1750786661.0,1750425581.0,1750430447.0,merged,merged,False,4866.0,33837371,getsentry/sentry-docs,same,93,s1_intra,getsentry/sentry-docs#14074#14088
57,60,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741793897.0,1742228462.0,1741814244.0,1741991918.0,merged,merged,False,177674.0,941289933,antiwork/helper,same,33,s1_intra,antiwork/helper#57#60
400,402,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746717231.0,1746837549.0,1746751189.0,1746986203.0,merged,merged,False,86360.0,941289933,antiwork/helper,same,104,s1_intra,antiwork/helper#400#402
657,689,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1751401456.0,1751670367.0,1751581714.0,1751583178.0,merged,merged,False,1464.0,941289933,antiwork/helper,same,146,s1_intra,antiwork/helper#657#689
806,807,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1753276122.0,1753315644.0,1753277092.0,1753316224.0,merged,merged,False,38552.0,941289933,antiwork/helper,same,186,s1_intra,antiwork/helper#806#807
875,881,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1754526079.0,1754601000.0,1754591071.0,1754591893.0,merged,merged,False,822.0,941289933,antiwork/helper,same,196,s1_intra,antiwork/helper#875#881
1891,1895,Copilot,Copilot,Copilot,Copilot,1761219000.0,1761300735.0,1761219118.0,1761301060.0,merged,merged,False,81617.0,392265178,ydb-platform/ydb-go-sdk,same,1,s1_intra,ydb-platform/ydb-go-sdk#1891#1895
1891,1899,Copilot,Copilot,Copilot,Copilot,1761219000.0,1761300735.0,1761221648.0,1761276174.0,merged,merged,False,54526.0,392265178,ydb-platform/ydb-go-sdk,same,3,s1_intra,ydb-platform/ydb-go-sdk#1891#1899
1891,1901,Copilot,Copilot,Copilot,Copilot,1761219000.0,1761300735.0,1761221711.0,1761284351.0,merged,merged,False,62640.0,392265178,ydb-platform/ydb-go-sdk,same,4,s1_intra,ydb-platform/ydb-go-sdk#1891#1901
1897,1899,Copilot,Copilot,Copilot,Copilot,1761221523.0,1761230116.0,1761221648.0,1761276174.0,merged,merged,False,8468.0,392265178,ydb-platform/ydb-go-sdk,same,12,s1_intra,ydb-platform/ydb-go-sdk#1897#1899
1899,1901,Copilot,Copilot,Copilot,Copilot,1761221648.0,1761276174.0,1761221711.0,1761284351.0,merged,merged,False,54463.0,392265178,ydb-platform/ydb-go-sdk,same,14,s1_intra,ydb-platform/ydb-go-sdk#1899#1901
16,17,Copilot,Copilot,Copilot,Copilot,1753185058.0,1753186776.0,1753185398.0,1753187174.0,merged,merged,False,1378.0,944950963,Rudra-ravi/wikipedia-mcp,same,0,s1_intra,Rudra-ravi/wikipedia-mcp#16#17
32,33,Copilot,Copilot,Copilot,Copilot,1758001185.0,1760278724.0,1759587983.0,1760278722.0,closed_unmerged,closed_unmerged,False,690739.0,944950963,Rudra-ravi/wikipedia-mcp,same,1,s1_intra,Rudra-ravi/wikipedia-mcp#32#33
1316,1317,Copilot,Copilot,Copilot,Copilot,1753402183.0,1753474919.0,1753403739.0,1754741231.0,merged,closed_unmerged,False,71180.0,233452776,net-daemon/netdaemon,same,0,s1_intra,net-daemon/netdaemon#1316#1317
1316,1319,Copilot,Copilot,Copilot,Copilot,1753402183.0,1753474919.0,1753469881.0,1753476023.0,merged,merged,False,5038.0,233452776,net-daemon/netdaemon,same,1,s1_intra,net-daemon/netdaemon#1316#1319
1317,1319,Copilot,Copilot,Copilot,Copilot,1753403739.0,1754741231.0,1753469881.0,1753476023.0,closed_unmerged,merged,False,6142.0,233452776,net-daemon/netdaemon,same,2,s1_intra,net-daemon/netdaemon#1317#1319
58,59,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750394853.0,1751120327.0,1750395428.0,1750396145.0,closed_unmerged,merged,False,717.0,20849145,ateliee/jquery.schedule,same,0,s1_intra,ateliee/jquery.schedule#58#59
58,60,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750394853.0,1751120327.0,1750396707.0,1750397268.0,closed_unmerged,merged,False,561.0,20849145,ateliee/jquery.schedule,same,1,s1_intra,ateliee/jquery.schedule#58#60
58,66,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750394853.0,1751120327.0,1750397679.0,1750397924.0,closed_unmerged,merged,False,245.0,20849145,ateliee/jquery.schedule,same,2,s1_intra,ateliee/jquery.schedule#58#66
58,67,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750394853.0,1751120327.0,1750398416.0,1750398597.0,closed_unmerged,merged,False,181.0,20849145,ateliee/jquery.schedule,same,3,s1_intra,ateliee/jquery.schedule#58#67
58,68,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750394853.0,1751120327.0,1750399029.0,1750400056.0,closed_unmerged,merged,False,1027.0,20849145,ateliee/jquery.schedule,same,4,s1_intra,ateliee/jquery.schedule#58#68
803,812,Copilot,Copilot,Copilot,Copilot,1760963962.0,1761355707.0,1761119087.0,1761293954.0,closed_unmerged,merged,False,174867.0,179638898,trevorwang/retrofit.dart,same,7,s1_intra,trevorwang/retrofit.dart#803#812
804,807,Copilot,Copilot,Copilot,Copilot,1760963990.0,1761008126.0,1760964204.0,1761109653.0,merged,merged,False,43922.0,179638898,trevorwang/retrofit.dart,same,12,s1_intra,trevorwang/retrofit.dart#804#807
806,808,Copilot,Copilot,Copilot,Copilot,1760964123.0,1761011326.0,1760964265.0,1761109638.0,merged,merged,False,47061.0,179638898,trevorwang/retrofit.dart,same,18,s1_intra,trevorwang/retrofit.dart#806#808
810,813,Copilot,Copilot,Copilot,Copilot,1761119036.0,1761356218.0,1761119130.0,1761293858.0,closed_unmerged,merged,False,174728.0,179638898,trevorwang/retrofit.dart,same,22,s1_intra,trevorwang/retrofit.dart#810#813
812,813,Copilot,Copilot,Copilot,Copilot,1761119087.0,1761293954.0,1761119130.0,1761293858.0,merged,merged,False,174728.0,179638898,trevorwang/retrofit.dart,same,27,s1_intra,trevorwang/retrofit.dart#812#813
287,297,Copilot,Copilot,Copilot,Copilot,1760020415.0,1760966902.0,1760129546.0,1760967726.0,merged,merged,False,837356.0,932919681,kyantech/Palmr,same,22,s1_intra,kyantech/Palmr#287#297
288,300,Copilot,Copilot,Copilot,Copilot,1760020476.0,1760967090.0,1760133333.0,1760141869.0,merged,closed_unmerged,False,8536.0,932919681,kyantech/Palmr,same,35,s1_intra,kyantech/Palmr#288#300
291,296,Copilot,Copilot,Copilot,Copilot,1760029479.0,1760968186.0,1760098459.0,1761056086.0,merged,merged,False,869727.0,932919681,kyantech/Palmr,same,55,s1_intra,kyantech/Palmr#291#296
291,299,Copilot,Copilot,Copilot,Copilot,1760029479.0,1760968186.0,1760133167.0,1760141729.0,merged,closed_unmerged,False,8562.0,932919681,kyantech/Palmr,same,58,s1_intra,kyantech/Palmr#291#299
292,296,Copilot,Copilot,Copilot,Copilot,1760029527.0,1760132371.0,1760098459.0,1761056086.0,closed_unmerged,merged,False,33912.0,932919681,kyantech/Palmr,same,61,s1_intra,kyantech/Palmr#292#296
309,312,Copilot,Copilot,Copilot,Copilot,1759112378.0,1761175297.0,1759851662.0,1759853012.0,merged,merged,False,1350.0,22651419,frostwire/frostwire-jlibtorrent,same,0,s1_intra,frostwire/frostwire-jlibtorrent#309#312
309,314,Copilot,Copilot,Copilot,Copilot,1759112378.0,1761175297.0,1760203247.0,1760209436.0,merged,merged,False,6189.0,22651419,frostwire/frostwire-jlibtorrent,same,1,s1_intra,frostwire/frostwire-jlibtorrent#309#314
309,316,Copilot,Copilot,Copilot,Copilot,1759112378.0,1761175297.0,1760210556.0,1761176803.0,merged,merged,False,964741.0,22651419,frostwire/frostwire-jlibtorrent,same,2,s1_intra,frostwire/frostwire-jlibtorrent#309#316
51,66,OpenAI_Codex,OpenAI_Codex,vinhnx,vinhnx,1758609323.0,1759066543.0,1759033026.0,1759042016.0,closed_unmerged,merged,False,8990.0,1046809510,vinhnx/vtcode,same,110,s1_intra,vinhnx/vtcode#51#66
104,107,OpenAI_Codex,OpenAI_Codex,vinhnx,vinhnx,1759207307.0,1759290625.0,1759216237.0,1759238897.0,closed_unmerged,merged,False,22660.0,1046809510,vinhnx/vtcode,same,167,s1_intra,vinhnx/vtcode#104#107
253,254,OpenAI_Codex,OpenAI_Codex,vinhnx,vinhnx,1760627133.0,1760716929.0,1760628484.0,1760723346.0,merged,closed_unmerged,False,88445.0,1046809510,vinhnx/vtcode,same,383,s1_intra,vinhnx/vtcode#253#254
254,262,OpenAI_Codex,OpenAI_Codex,vinhnx,vinhnx,1760628484.0,1760723346.0,1760720304.0,1760722093.0,closed_unmerged,merged,False,1789.0,1046809510,vinhnx/vtcode,same,394,s1_intra,vinhnx/vtcode#254#262
285,288,OpenAI_Codex,OpenAI_Codex,vinhnx,vinhnx,1760790252.0,1760794604.0,1760793960.0,1760794530.0,merged,merged,False,570.0,1046809510,vinhnx/vtcode,same,443,s1_intra,vinhnx/vtcode#285#288
881,882,Copilot,Copilot,Copilot,Copilot,1756462832.0,1756860867.0,1756474946.0,1756611558.0,merged,merged,False,136612.0,181013071,deepmodeling/dpdata,same,0,s1_intra,deepmodeling/dpdata#881#882
881,888,Copilot,Copilot,Copilot,Copilot,1756462832.0,1756860867.0,1756727114.0,1756859548.0,merged,merged,False,132434.0,181013071,deepmodeling/dpdata,same,1,s1_intra,deepmodeling/dpdata#881#888
121,124,Copilot,Copilot,Copilot,Copilot,1756388423.0,1756528341.0,1756440731.0,1756455228.0,merged,closed_unmerged,False,14497.0,314983546,kurotu/VRCQuestTools,same,0,s1_intra,kurotu/VRCQuestTools#121#124
121,127,Copilot,Copilot,Copilot,Copilot,1756388423.0,1756528341.0,1756455275.0,1756472613.0,merged,merged,False,17338.0,314983546,kurotu/VRCQuestTools,same,1,s1_intra,kurotu/VRCQuestTools#121#127
121,131,Copilot,Copilot,Copilot,Copilot,1756388423.0,1756528341.0,1756521788.0,1759564662.0,merged,merged,False,6553.0,314983546,kurotu/VRCQuestTools,same,2,s1_intra,kurotu/VRCQuestTools#121#131
281,282,OpenAI_Codex,OpenAI_Codex,zemaj,zemaj,1759045611.0,1759276468.0,1759045693.0,1759276475.0,closed_unmerged,closed_unmerged,False,230775.0,1035299828,just-every/code,same,0,s1_intra,just-every/code#281#282
1009,1012,OpenAI_Codex,OpenAI_Codex,drewstone,drewstone,1747523423.0,1747733715.0,1747523684.0,1747833135.0,merged,closed_unmerged,False,210031.0,461921306,tangle-network/tangle,same,2,s1_intra,tangle-network/tangle#1009#1012
1009,1013,OpenAI_Codex,OpenAI_Codex,drewstone,drewstone,1747523423.0,1747733715.0,1747524380.0,1747911968.0,merged,closed_unmerged,False,209335.0,461921306,tangle-network/tangle,same,3,s1_intra,tangle-network/tangle#1009#1013
1010,1011,OpenAI_Codex,OpenAI_Codex,drewstone,drewstone,1747523429.0,1747733728.0,1747523439.0,1747647939.0,closed_unmerged,merged,False,124500.0,461921306,tangle-network/tangle,same,4,s1_intra,tangle-network/tangle#1010#1011
1010,1013,OpenAI_Codex,OpenAI_Codex,drewstone,drewstone,1747523429.0,1747733728.0,1747524380.0,1747911968.0,closed_unmerged,closed_unmerged,False,209348.0,461921306,tangle-network/tangle,same,6,s1_intra,tangle-network/tangle#1010#1013
1012,1013,OpenAI_Codex,OpenAI_Codex,drewstone,drewstone,1747523684.0,1747833135.0,1747524380.0,1747911968.0,closed_unmerged,closed_unmerged,False,308755.0,461921306,tangle-network/tangle,same,9,s1_intra,tangle-network/tangle#1012#1013
1302,1320,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1745796659.0,1745978661.0,1745905649.0,1745969955.0,merged,merged,False,64306.0,577975610,reflex-dev/reflex-web,same,32,s1_intra,reflex-dev/reflex-web#1302#1320
1327,1331,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1745973541.0,1745983034.0,1745977714.0,1746467468.0,merged,merged,False,5320.0,577975610,reflex-dev/reflex-web,same,159,s1_intra,reflex-dev/reflex-web#1327#1331
1480,1486,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1752120825.0,1752533761.0,1752187269.0,1752199813.0,closed_unmerged,merged,False,12544.0,577975610,reflex-dev/reflex-web,same,239,s1_intra,reflex-dev/reflex-web#1480#1486
1491,1501,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1752201920.0,1752260196.0,1752230843.0,1752231252.0,merged,merged,False,409.0,577975610,reflex-dev/reflex-web,same,290,s1_intra,reflex-dev/reflex-web#1491#1501
1493,1500,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1752212788.0,1752586380.0,1752230271.0,1752232117.0,closed_unmerged,merged,False,1846.0,577975610,reflex-dev/reflex-web,same,302,s1_intra,reflex-dev/reflex-web#1493#1500
3057,3063,Copilot,Copilot,Copilot,Copilot,1747713781.0,1747778837.0,1747757023.0,1750092590.0,merged,closed_unmerged,False,21814.0,460125865,demergent-labs/azle,same,3,s1_intra,demergent-labs/azle#3057#3063
3057,3068,Copilot,Copilot,Copilot,Copilot,1747713781.0,1747778837.0,1747765616.0,1747769906.0,merged,closed_unmerged,False,4290.0,460125865,demergent-labs/azle,same,4,s1_intra,demergent-labs/azle#3057#3068
3058,3063,Copilot,Copilot,Copilot,Copilot,1747740072.0,1747769017.0,1747757023.0,1750092590.0,merged,closed_unmerged,False,11994.0,460125865,demergent-labs/azle,same,8,s1_intra,demergent-labs/azle#3058#3063
3062,3063,Copilot,Copilot,Copilot,Copilot,1747748812.0,1750958304.0,1747757023.0,1750092590.0,closed_unmerged,closed_unmerged,False,2335567.0,460125865,demergent-labs/azle,same,17,s1_intra,demergent-labs/azle#3062#3063
3062,3069,Copilot,Copilot,Copilot,Copilot,1747748812.0,1750958304.0,1747770113.0,1747779443.0,closed_unmerged,merged,False,9330.0,460125865,demergent-labs/azle,same,19,s1_intra,demergent-labs/azle#3062#3069
1780,1809,Copilot,Copilot,Copilot,Copilot,1747890859.0,1751277581.0,1748856610.0,1751279097.0,merged,merged,False,2420971.0,103307180,Azure/azure-storage-fuse,same,0,s1_intra,Azure/azure-storage-fuse#1780#1809
1780,1836,Copilot,Copilot,Copilot,Copilot,1747890859.0,1751277581.0,1749886576.0,1750346125.0,merged,closed_unmerged,False,459549.0,103307180,Azure/azure-storage-fuse,same,2,s1_intra,Azure/azure-storage-fuse#1780#1836
1809,1834,Copilot,Copilot,Copilot,Copilot,1748856610.0,1751279097.0,1749886449.0,1750346162.0,merged,closed_unmerged,False,459713.0,103307180,Azure/azure-storage-fuse,same,3,s1_intra,Azure/azure-storage-fuse#1809#1834
1809,1836,Copilot,Copilot,Copilot,Copilot,1748856610.0,1751279097.0,1749886576.0,1750346125.0,merged,closed_unmerged,False,459549.0,103307180,Azure/azure-storage-fuse,same,4,s1_intra,Azure/azure-storage-fuse#1809#1836
1834,1836,Copilot,Copilot,Copilot,Copilot,1749886449.0,1750346162.0,1749886576.0,1750346125.0,closed_unmerged,closed_unmerged,False,459549.0,103307180,Azure/azure-storage-fuse,same,5,s1_intra,Azure/azure-storage-fuse#1834#1836
8174,8181,Copilot,Copilot,Copilot,Copilot,1755338853.0,1756716937.0,1755854039.0,1755858782.0,closed_unmerged,merged,False,4743.0,15763403,OpenMS/OpenMS,same,2,s1_intra,OpenMS/OpenMS#8174#8181
8231,8233,Copilot,Copilot,Copilot,Copilot,1758900532.0,1759135766.0,1758900731.0,1758970247.0,merged,merged,False,69516.0,15763403,OpenMS/OpenMS,same,14,s1_intra,OpenMS/OpenMS#8231#8233
8259,8264,Copilot,Copilot,Copilot,Copilot,1759853332.0,1760080482.0,1759855526.0,1759998603.0,merged,merged,False,143077.0,15763403,OpenMS/OpenMS,same,42,s1_intra,OpenMS/OpenMS#8259#8264
8259,8277,Copilot,Copilot,Copilot,Copilot,1759853332.0,1760080482.0,1760015248.0,1760603234.0,merged,closed_unmerged,False,65234.0,15763403,OpenMS/OpenMS,same,49,s1_intra,OpenMS/OpenMS#8259#8277
8280,8285,Copilot,Copilot,Copilot,Copilot,1760015854.0,1760617122.0,1760262114.0,1760302967.0,merged,closed_unmerged,False,40853.0,15763403,OpenMS/OpenMS,same,95,s1_intra,OpenMS/OpenMS#8280#8285
3137,3139,Copilot,Copilot,Copilot,Copilot,1758480354.0,1758481323.0,1758480475.0,1758482313.0,merged,merged,False,848.0,131473375,ErikEJ/EFCorePowerTools,same,0,s1_intra,ErikEJ/EFCorePowerTools#3137#3139
16775,16877,Copilot,Copilot,Copilot,Copilot,1752022879.0,1754471829.0,1754369273.0,1754521656.0,merged,closed_unmerged,False,102556.0,294546561,microsoft/vscode-jupyter,same,6,s1_intra,microsoft/vscode-jupyter#16775#16877
16876,16878,Copilot,Copilot,Copilot,Copilot,1754369262.0,1754521663.0,1754369445.0,1754521688.0,closed_unmerged,closed_unmerged,False,152218.0,294546561,microsoft/vscode-jupyter,same,12,s1_intra,microsoft/vscode-jupyter#16876#16878
16876,16883,Copilot,Copilot,Copilot,Copilot,1754369262.0,1754521663.0,1754465423.0,1754471803.0,closed_unmerged,merged,False,6380.0,294546561,microsoft/vscode-jupyter,same,13,s1_intra,microsoft/vscode-jupyter#16876#16883
16913,16920,Copilot,Copilot,Copilot,Copilot,1755605055.0,1760050356.0,1755681576.0,1755687259.0,closed_unmerged,closed_unmerged,False,5683.0,294546561,microsoft/vscode-jupyter,same,18,s1_intra,microsoft/vscode-jupyter#16913#16920
16950,16952,Copilot,Copilot,Copilot,Copilot,1757292510.0,1760080619.0,1757292930.0,1757296983.0,closed_unmerged,closed_unmerged,False,4053.0,294546561,microsoft/vscode-jupyter,same,28,s1_intra,microsoft/vscode-jupyter#16950#16952
1592,1593,Cursor,Cursor,arxanas,arxanas,1756674140.0,1757202360.0,1756676853.0,1757197540.0,closed_unmerged,merged,False,520687.0,320370787,arxanas/git-branchless,same,0,s1_intra,arxanas/git-branchless#1592#1593
2101,2102,Cursor,Cursor,jonaro00,jonaro00,1756115570.0,1756116371.0,1756115709.0,1756469323.0,closed_unmerged,closed_unmerged,False,662.0,461280850,shuttle-hq/shuttle,same,0,s1_intra,shuttle-hq/shuttle#2101#2102
2105,2106,Cursor,Cursor,jonaro00,jonaro00,1756992455.0,1757001040.0,1756993476.0,1757450389.0,closed_unmerged,merged,False,7564.0,461280850,shuttle-hq/shuttle,same,1,s1_intra,shuttle-hq/shuttle#2105#2106
13082,13109,Copilot,Copilot,Copilot,Copilot,1760302314.0,1761171155.0,1760491826.0,1761172597.0,merged,merged,False,679329.0,20046997,PrairieLearn/PrairieLearn,same,0,s1_intra,PrairieLearn/PrairieLearn#13082#13109
13082,13111,Copilot,Copilot,Copilot,Copilot,1760302314.0,1761171155.0,1760492007.0,1760535421.0,merged,merged,False,43414.0,20046997,PrairieLearn/PrairieLearn,same,1,s1_intra,PrairieLearn/PrairieLearn#13082#13111
13082,13120,Copilot,Copilot,Copilot,Copilot,1760302314.0,1761171155.0,1760554815.0,1760712648.0,merged,merged,False,157833.0,20046997,PrairieLearn/PrairieLearn,same,2,s1_intra,PrairieLearn/PrairieLearn#13082#13120
