prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
1176,1181,Cursor,Devin,areibman,devin-ai-integration[bot],1753728563.0,1753982635.0,1753801293.0,1753802061.0,closed_unmerged,closed_unmerged,True,768.0,679017521,AgentOps-AI/agentops,cross,32
1706,1737,OpenAI_Codex,Devin,jxnl,devin-ai-integration[bot],1752433408.0,1755116296.0,1753208340.0,1754147390.0,closed_unmerged,closed_unmerged,True,939050.0,653589102,567-labs/instructor,cross,28
1706,1747,OpenAI_Codex,Devin,jxnl,devin-ai-integration[bot],1752433408.0,1755116296.0,1753451197.0,1753451228.0,closed_unmerged,closed_unmerged,True,31.0,653589102,567-labs/instructor,cross,30
1706,1748,OpenAI_Codex,Devin,jxnl,devin-ai-integration[bot],1752433408.0,1755116296.0,1753453281.0,1754147388.0,closed_unmerged,closed_unmerged,True,694107.0,653589102,567-labs/instructor,cross,31
1791,1797,Devin,Cursor,devin-ai-integration[bot],jxnl,1756405470.0,1757030133.0,1756741881.0,1756856813.0,closed_unmerged,merged,True,114932.0,653589102,567-labs/instructor,cross,37
1819,1828,Cursor,Claude_Code,jxnl,jxnl,1758811264.0,1759325287.0,1759187921.0,1759238362.0,merged,closed_unmerged,True,50441.0,653589102,567-labs/instructor,cross,38
8441,8474,Devin,OpenAI_Codex,devin-ai-integration[bot],ChmaraX,1749022379.0,1749404383.0,1749390227.0,1749393259.0,closed_unmerged,closed_unmerged,True,3032.0,400215964,novuhq/novu,cross,1
8462,8474,Devin,OpenAI_Codex,devin-ai-integration[bot],ChmaraX,1749137972.0,1749626830.0,1749390227.0,1749393259.0,closed_unmerged,closed_unmerged,True,3032.0,400215964,novuhq/novu,cross,2
8581,8605,Devin,Cursor,devin-ai-integration[bot],scopsy,1750782934.0,1751727814.0,1751176280.0,1751194615.0,closed_unmerged,closed_unmerged,True,18335.0,400215964,novuhq/novu,cross,11
8581,8624,Devin,Cursor,devin-ai-integration[bot],scopsy,1750782934.0,1751727814.0,1751403118.0,1751440986.0,closed_unmerged,closed_unmerged,True,37868.0,400215964,novuhq/novu,cross,14
8581,8639,Devin,Cursor,devin-ai-integration[bot],scopsy,1750782934.0,1751727814.0,1751613958.0,1751817007.0,closed_unmerged,closed_unmerged,True,113856.0,400215964,novuhq/novu,cross,17
2522,2523,Devin,Cursor,devin-ai-integration[bot],CTNicholas,1752231111.0,1752242859.0,1752231169.0,1752242856.0,closed_unmerged,closed_unmerged,True,11687.0,370740787,liveblocks/liveblocks,cross,0
2522,2524,Devin,Cursor,devin-ai-integration[bot],CTNicholas,1752231111.0,1752242859.0,1752231650.0,1752231739.0,closed_unmerged,closed_unmerged,True,89.0,370740787,liveblocks/liveblocks,cross,1
2522,2525,Devin,Cursor,devin-ai-integration[bot],CTNicholas,1752231111.0,1752242859.0,1752241758.0,1752242854.0,closed_unmerged,closed_unmerged,True,1096.0,370740787,liveblocks/liveblocks,cross,2
5565,5572,Claude_Code,Cursor,wtfsayo,wtfsayo,1752424873.0,1752563047.0,1752432209.0,1752432225.0,merged,merged,True,16.0,826170402,elizaOS/eliza,cross,0
5565,5581,Claude_Code,Cursor,wtfsayo,wtfsayo,1752424873.0,1752563047.0,1752475870.0,1752475889.0,merged,merged,True,19.0,826170402,elizaOS/eliza,cross,1
465,511,OpenAI_Codex,Devin,sunner,devin-ai-integration[bot],1747454375.0,1749564332.0,1748505337.0,1749222206.0,closed_unmerged,closed_unmerged,True,716869.0,832552991,ai-shifu/ai-shifu,cross,2
465,512,OpenAI_Codex,Devin,sunner,devin-ai-integration[bot],1747454375.0,1749564332.0,1748527187.0,1749021501.0,closed_unmerged,merged,True,494314.0,832552991,ai-shifu/ai-shifu,cross,3
693,798,OpenAI_Codex,Claude_Code,yfge,sunner,1754727246.0,1758440292.0,1758331053.0,1758350735.0,closed_unmerged,merged,True,19682.0,832552991,ai-shifu/ai-shifu,cross,7
694,753,OpenAI_Codex,Claude_Code,yfge,sunner,1754732766.0,1758454724.0,1757034450.0,1757035427.0,closed_unmerged,merged,True,977.0,832552991,ai-shifu/ai-shifu,cross,8
694,798,OpenAI_Codex,Claude_Code,yfge,sunner,1754732766.0,1758454724.0,1758331053.0,1758350735.0,closed_unmerged,merged,True,19682.0,832552991,ai-shifu/ai-shifu,cross,9
7551,7567,OpenAI_Codex,Devin,jordanschalm,devin-ai-integration[bot],1750973653.0,1753464180.0,1751937384.0,1752713193.0,closed_unmerged,closed_unmerged,True,775809.0,297778512,onflow/flow-go,cross,2
7551,7601,OpenAI_Codex,Devin,jordanschalm,devin-ai-integration[bot],1750973653.0,1753464180.0,1752808437.0,1753295470.0,closed_unmerged,merged,True,487033.0,297778512,onflow/flow-go,cross,5
7551,7631,OpenAI_Codex,Devin,jordanschalm,devin-ai-integration[bot],1750973653.0,1753464180.0,1753463518.0,1753913947.0,closed_unmerged,merged,True,662.0,297778512,onflow/flow-go,cross,6
7555,7767,Devin,Cursor,devin-ai-integration[bot],peterargue,1751054530.0,1757815818.0,1756149634.0,1756183217.0,closed_unmerged,closed_unmerged,True,33583.0,297778512,onflow/flow-go,cross,7
7767,7771,Cursor,OpenAI_Codex,peterargue,peterargue,1756149634.0,1756183217.0,1756182609.0,1756242284.0,closed_unmerged,merged,True,608.0,297778512,onflow/flow-go,cross,9
78,88,Devin,Claude_Code,devin-ai-integration[bot],Mocha-s,1753370967.0,1756050575.0,1755958158.0,1758050783.0,closed_unmerged,closed_unmerged,True,92417.0,899407931,firecrawl/firecrawl-mcp-server,cross,0
134,165,Claude_Code,Devin,manmal,devin-ai-integration[bot],1751217138.0,1751602089.0,1751345808.0,1751347500.0,closed_unmerged,merged,True,1692.0,1002552148,amantus-ai/vibetunnel,cross,0
322,336,OpenAI_Codex,Claude_Code,steipete,steipete,1752313565.0,1752355408.0,1752350476.0,1752354815.0,merged,merged,True,4339.0,1002552148,amantus-ai/vibetunnel,cross,1
324,336,OpenAI_Codex,Claude_Code,steipete,steipete,1752313969.0,1752632326.0,1752350476.0,1752354815.0,closed_unmerged,merged,True,4339.0,1002552148,amantus-ai/vibetunnel,cross,2
333,336,OpenAI_Codex,Claude_Code,steipete,steipete,1752345560.0,1752542655.0,1752350476.0,1752354815.0,merged,merged,True,4339.0,1002552148,amantus-ai/vibetunnel,cross,3
335,336,OpenAI_Codex,Claude_Code,steipete,steipete,1752349476.0,1753838017.0,1752350476.0,1752354815.0,closed_unmerged,merged,True,4339.0,1002552148,amantus-ai/vibetunnel,cross,4
1407,1514,Devin,Cursor,devin-ai-integration[bot],RockChinQ,1747128291.0,1750081181.0,1749455019.0,1749455399.0,closed_unmerged,closed_unmerged,True,380.0,575321313,langbot-app/LangBot,cross,0
1416,1514,Devin,Cursor,devin-ai-integration[bot],RockChinQ,1747157839.0,1750081171.0,1749455019.0,1749455399.0,closed_unmerged,closed_unmerged,True,380.0,575321313,langbot-app/LangBot,cross,1
239,253,Devin,OpenAI_Codex,devin-ai-integration[bot],jonastemplestein,1748681259.0,1749611529.0,1748719128.0,1748834209.0,merged,closed_unmerged,True,115081.0,917974798,alchemy-run/alchemy,cross,0
249,253,Devin,OpenAI_Codex,devin-ai-integration[bot],jonastemplestein,1748693846.0,1749284606.0,1748719128.0,1748834209.0,closed_unmerged,closed_unmerged,True,115081.0,917974798,alchemy-run/alchemy,cross,6
252,253,Devin,OpenAI_Codex,devin-ai-integration[bot],jonastemplestein,1748698124.0,1748946761.0,1748719128.0,1748834209.0,merged,closed_unmerged,True,115081.0,917974798,alchemy-run/alchemy,cross,9
278,406,Devin,Claude_Code,devin-ai-integration[bot],nickbalestra,1749073671.0,1751327396.0,1750192463.0,1750197948.0,closed_unmerged,merged,True,5485.0,917974798,alchemy-run/alchemy,cross,13
283,373,Devin,Cursor,devin-ai-integration[bot],sam-goodwin,1749170364.0,1749769415.0,1749765838.0,1749765867.0,closed_unmerged,merged,True,29.0,917974798,alchemy-run/alchemy,cross,15
69,75,Devin,OpenAI_Codex,devin-ai-integration[bot],ivanleomk,1748483352.0,1749220174.0,1748588375.0,1748611301.0,closed_unmerged,closed_unmerged,True,22926.0,912106066,567-labs/kura,cross,0
70,75,Devin,OpenAI_Codex,devin-ai-integration[bot],ivanleomk,1748483440.0,1749393392.0,1748588375.0,1748611301.0,closed_unmerged,closed_unmerged,True,22926.0,912106066,567-labs/kura,cross,1
75,77,OpenAI_Codex,Devin,ivanleomk,devin-ai-integration[bot],1748588375.0,1748611301.0,1748594329.0,1748610400.0,closed_unmerged,closed_unmerged,True,16071.0,912106066,567-labs/kura,cross,2
981,987,OpenAI_Codex,Devin,suin,devin-ai-integration[bot],1747473990.0,1747996262.0,1747564580.0,1748000574.0,closed_unmerged,merged,True,431682.0,228538361,yytypescript/book,cross,0
1505,1535,Devin,OpenAI_Codex,devin-ai-integration[bot],marcklingen,1746827116.0,1747578668.0,1747483502.0,1747483531.0,closed_unmerged,merged,True,29.0,643978507,langfuse/langfuse-docs,cross,0
1505,1538,Devin,OpenAI_Codex,devin-ai-integration[bot],marcklingen,1746827116.0,1747578668.0,1747564525.0,1747566794.0,closed_unmerged,closed_unmerged,True,2269.0,643978507,langfuse/langfuse-docs,cross,2
1505,1542,Devin,OpenAI_Codex,devin-ai-integration[bot],marcklingen,1746827116.0,1747578668.0,1747566680.0,1747566730.0,closed_unmerged,closed_unmerged,True,50.0,643978507,langfuse/langfuse-docs,cross,6
1505,1543,Devin,OpenAI_Codex,devin-ai-integration[bot],marcklingen,1746827116.0,1747578668.0,1747566741.0,1747609540.0,closed_unmerged,closed_unmerged,True,11927.0,643978507,langfuse/langfuse-docs,cross,7
1505,1544,Devin,OpenAI_Codex,devin-ai-integration[bot],marcklingen,1746827116.0,1747578668.0,1747567227.0,1747567239.0,closed_unmerged,merged,True,12.0,643978507,langfuse/langfuse-docs,cross,8
333,560,OpenAI_Codex,Cursor,lawrencecchen,lawrencecchen,1758158563.0,1759970331.0,1759882100.0,1760146748.0,closed_unmerged,closed_unmerged,True,88231.0,1026429198,manaflow-ai/cmux,cross,2
333,561,OpenAI_Codex,Devin,lawrencecchen,devin-ai-integration[bot],1758158563.0,1759970331.0,1759882525.0,1759886810.0,closed_unmerged,closed_unmerged,True,4285.0,1026429198,manaflow-ai/cmux,cross,3
336,558,OpenAI_Codex,Cursor,lawrencecchen,lawrencecchen,1758167854.0,1759970327.0,1759881804.0,1760146795.0,closed_unmerged,closed_unmerged,True,88523.0,1026429198,manaflow-ai/cmux,cross,8
340,561,OpenAI_Codex,Devin,lawrencecchen,devin-ai-integration[bot],1758170382.0,1759970322.0,1759882525.0,1759886810.0,closed_unmerged,closed_unmerged,True,4285.0,1026429198,manaflow-ai/cmux,cross,23
558,582,Cursor,OpenAI_Codex,lawrencecchen,lawrencecchen,1759881804.0,1760146795.0,1760084706.0,1760149094.0,closed_unmerged,merged,True,62089.0,1026429198,manaflow-ai/cmux,cross,53
501,630,OpenAI_Codex,Devin,robbie-portia,devin-ai-integration[bot],1749110552.0,1756194404.0,1754064390.0,1754760195.0,closed_unmerged,closed_unmerged,True,695805.0,902291246,portiaAI/portia-sdk-python,cross,0
501,631,OpenAI_Codex,Devin,robbie-portia,devin-ai-integration[bot],1749110552.0,1756194404.0,1754168313.0,1754926479.0,closed_unmerged,closed_unmerged,True,758166.0,902291246,portiaAI/portia-sdk-python,cross,1
516,630,OpenAI_Codex,Devin,robbie-portia,devin-ai-integration[bot],1749674976.0,1756194394.0,1754064390.0,1754760195.0,closed_unmerged,closed_unmerged,True,695805.0,902291246,portiaAI/portia-sdk-python,cross,2
516,631,OpenAI_Codex,Devin,robbie-portia,devin-ai-integration[bot],1749674976.0,1756194394.0,1754168313.0,1754926479.0,closed_unmerged,closed_unmerged,True,758166.0,902291246,portiaAI/portia-sdk-python,cross,3
763,826,OpenAI_Codex,Devin,robbie-portia,devin-ai-integration[bot],1757079008.0,1761210297.0,1760174504.0,1760889234.0,closed_unmerged,closed_unmerged,True,714730.0,902291246,portiaAI/portia-sdk-python,cross,4
314,315,OpenAI_Codex,Devin,leerob,devin-ai-integration[bot],1747521050.0,1750539698.0,1747525227.0,1748702830.0,closed_unmerged,closed_unmerged,True,1177603.0,103436741,vercel/hyper-site,cross,0
315,317,Devin,OpenAI_Codex,devin-ai-integration[bot],leerob,1747525227.0,1748702830.0,1747841112.0,1747841200.0,closed_unmerged,closed_unmerged,True,88.0,103436741,vercel/hyper-site,cross,1
8572,8612,Cursor,Devin,0xRobin,devin-ai-integration[bot],1753859033.0,1756100608.0,1754564791.0,1754567912.0,closed_unmerged,closed_unmerged,True,3121.0,237392204,duneanalytics/spellbook,cross,0
8572,8626,Cursor,Devin,0xRobin,devin-ai-integration[bot],1753859033.0,1756100608.0,1755010265.0,1755024765.0,closed_unmerged,merged,True,14500.0,237392204,duneanalytics/spellbook,cross,1
822,830,OpenAI_Codex,Cursor,daveey,relh,1749102365.0,1749707717.0,1749229133.0,1749229453.0,merged,merged,True,320.0,843988367,Metta-AI/metta,cross,29
838,924,Cursor,OpenAI_Codex,relh,daveey,1749240100.0,1752547200.0,1749740632.0,1750185196.0,closed_unmerged,closed_unmerged,True,444564.0,843988367,Metta-AI/metta,cross,44
1593,1688,Cursor,Claude_Code,relh,jacklionheart,1753128691.0,1754168579.0,1753467336.0,1753471043.0,merged,merged,True,3707.0,843988367,Metta-AI/metta,cross,127
1738,1818,Cursor,Claude_Code,relh,jacklionheart,1753725873.0,1753991980.0,1753856567.0,1755013584.0,merged,closed_unmerged,True,135413.0,843988367,Metta-AI/metta,cross,142
1913,2164,Cursor,OpenAI_Codex,daveey,zfogg,1754347390.0,1760354962.0,1755321788.0,1756337977.0,closed_unmerged,closed_unmerged,True,1016189.0,843988367,Metta-AI/metta,cross,165
42,134,Claude_Code,Cursor,rgthelen,mhamann,1754502078.0,1758124132.0,1757445677.0,1757447986.0,closed_unmerged,merged,True,2309.0,1017038703,llama-farm/llamafarm,cross,0
82,134,Claude_Code,Cursor,rgthelen,mhamann,1755544233.0,1758821643.0,1757445677.0,1757447986.0,merged,merged,True,2309.0,1017038703,llama-farm/llamafarm,cross,1
82,195,Claude_Code,Cursor,rgthelen,mhamann,1755544233.0,1758821643.0,1758575898.0,1758657295.0,merged,closed_unmerged,True,81397.0,1017038703,llama-farm/llamafarm,cross,2
195,196,Cursor,Claude_Code,mhamann,rgthelen,1758575898.0,1758657295.0,1758652015.0,1758738463.0,closed_unmerged,merged,True,5280.0,1017038703,llama-farm/llamafarm,cross,3
190,191,Cursor,Claude_Code,chelojimenez,chelojimenez,1751871064.0,1751876586.0,1751874222.0,1751876598.0,closed_unmerged,closed_unmerged,True,2364.0,989134268,MCPJam/inspector,cross,0
190,192,Cursor,Claude_Code,chelojimenez,chelojimenez,1751871064.0,1751876586.0,1751874312.0,1751876606.0,closed_unmerged,closed_unmerged,True,2274.0,989134268,MCPJam/inspector,cross,1
190,193,Cursor,Claude_Code,chelojimenez,chelojimenez,1751871064.0,1751876586.0,1751874423.0,1751876614.0,closed_unmerged,closed_unmerged,True,2163.0,989134268,MCPJam/inspector,cross,2
190,194,Cursor,Claude_Code,chelojimenez,chelojimenez,1751871064.0,1751876586.0,1751874543.0,1751876621.0,closed_unmerged,closed_unmerged,True,2043.0,989134268,MCPJam/inspector,cross,3
1474,1759,OpenAI_Codex,Claude_Code,dlwh,rjpower,1753233433.0,1760130287.0,1760127683.0,1760131129.0,closed_unmerged,merged,True,2604.0,775839592,marin-community/marin,cross,0
1512,1759,OpenAI_Codex,Claude_Code,dlwh,rjpower,1755327422.0,1760130240.0,1760127683.0,1760131129.0,closed_unmerged,merged,True,2557.0,775839592,marin-community/marin,cross,1
2458,2460,Cursor,Claude_Code,aaronvg,hellovai,1757871576.0,1758059905.0,1757916974.0,1757918212.0,closed_unmerged,merged,True,1238.0,701494311,BoundaryML/baml,cross,0
425,426,OpenAI_Codex,Claude_Code,djwhitt,djwhitt,1749250866.0,1749859484.0,1749499793.0,1749501354.0,merged,merged,True,1561.0,480614136,ar-io/ar-io-node,cross,0
18111,18210,Cursor,Claude_Code,georgewrmarshall,georgewrmarshall,1754614112.0,1755618412.0,1754941834.0,1755019207.0,merged,merged,True,77373.0,141427485,MetaMask/metamask-mobile,cross,0
18210,18267,Claude_Code,Cursor,georgewrmarshall,georgewrmarshall,1754941834.0,1755019207.0,1755015545.0,1755019413.0,merged,merged,True,3662.0,141427485,MetaMask/metamask-mobile,cross,1
18210,18270,Claude_Code,Cursor,georgewrmarshall,georgewrmarshall,1754941834.0,1755019207.0,1755016980.0,1755104777.0,merged,merged,True,2227.0,141427485,MetaMask/metamask-mobile,cross,2
18210,18271,Claude_Code,Cursor,georgewrmarshall,georgewrmarshall,1754941834.0,1755019207.0,1755017739.0,1755031610.0,merged,merged,True,1468.0,141427485,MetaMask/metamask-mobile,cross,3
514,654,Claude_Code,OpenAI_Codex,schickling,schickling,1753436913.0,1760684647.0,1758278420.0,1758377122.0,closed_unmerged,merged,True,98702.0,694709543,livestorejs/livestore,cross,0
514,685,Claude_Code,OpenAI_Codex,schickling,schickling,1753436913.0,1760684647.0,1758620146.0,1758629219.0,closed_unmerged,merged,True,9073.0,694709543,livestorejs/livestore,cross,9
514,733,Claude_Code,OpenAI_Codex,schickling,schickling,1753436913.0,1760684647.0,1759829368.0,1759833154.0,closed_unmerged,merged,True,3786.0,694709543,livestorejs/livestore,cross,14
741,742,OpenAI_Codex,Claude_Code,schickling,schickling,1760101295.0,1760464769.0,1760266242.0,1760276002.0,closed_unmerged,closed_unmerged,True,9760.0,694709543,livestorejs/livestore,cross,24
742,743,Claude_Code,OpenAI_Codex,schickling,schickling,1760266242.0,1760276002.0,1760270692.0,1760300718.0,closed_unmerged,merged,True,5310.0,694709543,livestorejs/livestore,cross,26
13752,13958,Claude_Code,Cursor,mminichino,hsheth2,1749675617.0,1756288524.0,1751600723.0,1751661890.0,merged,merged,True,61167.0,46398090,datahub-project/datahub,cross,0
13752,14016,Claude_Code,Cursor,mminichino,hsheth2,1749675617.0,1756288524.0,1752096613.0,1752164782.0,merged,merged,True,68169.0,46398090,datahub-project/datahub,cross,1
13752,14019,Claude_Code,Cursor,mminichino,hsheth2,1749675617.0,1756288524.0,1752098465.0,1752162301.0,merged,merged,True,63836.0,46398090,datahub-project/datahub,cross,3
13752,14037,Claude_Code,Cursor,mminichino,hsheth2,1749675617.0,1756288524.0,1752206309.0,1752262533.0,merged,closed_unmerged,True,56224.0,46398090,datahub-project/datahub,cross,4
13752,14258,Claude_Code,Cursor,mminichino,hsheth2,1749675617.0,1756288524.0,1753834598.0,1753891399.0,merged,closed_unmerged,True,56801.0,46398090,datahub-project/datahub,cross,5
95327,98632,Cursor,Claude_Code,armenzg,bukzor,1752236859.0,1760965440.0,1756838005.0,1756922856.0,closed_unmerged,merged,True,84851.0,873328,getsentry/sentry,cross,0
96577,98632,Cursor,Claude_Code,armenzg,bukzor,1753733929.0,1758265215.0,1756838005.0,1756922856.0,closed_unmerged,merged,True,84851.0,873328,getsentry/sentry,cross,1
2297,2298,Cursor,Claude_Code,Dimillian,Dimillian,1755356160.0,1755427956.0,1755427723.0,1755434219.0,closed_unmerged,closed_unmerged,True,233.0,568430347,Dimillian/IceCubesApp,cross,0
15079,15081,Claude_Code,OpenAI_Codex,buddhika75,buddhika75,1755914369.0,1756004920.0,1755925698.0,1755925715.0,merged,merged,True,17.0,21764480,hmislk/hmis,cross,0
15079,15085,Claude_Code,OpenAI_Codex,buddhika75,buddhika75,1755914369.0,1756004920.0,1755928778.0,1755928810.0,merged,merged,True,32.0,21764480,hmislk/hmis,cross,1
15079,15087,Claude_Code,OpenAI_Codex,buddhika75,buddhika75,1755914369.0,1756004920.0,1755950349.0,1755950359.0,merged,merged,True,10.0,21764480,hmislk/hmis,cross,2
15079,15088,Claude_Code,OpenAI_Codex,buddhika75,buddhika75,1755914369.0,1756004920.0,1755950390.0,1755950400.0,merged,merged,True,10.0,21764480,hmislk/hmis,cross,3
15079,15092,Claude_Code,OpenAI_Codex,buddhika75,buddhika75,1755914369.0,1756004920.0,1755968318.0,1755968333.0,merged,merged,True,15.0,21764480,hmislk/hmis,cross,5
761,869,OpenAI_Codex,Cursor,sabrikaragonen,karakanb,1749600389.0,1751907848.0,1751540189.0,1754987422.0,closed_unmerged,merged,True,367659.0,674225653,bruin-data/bruin,cross,6
824,912,OpenAI_Codex,Cursor,sabrikaragonen,karakanb,1750665562.0,1760086259.0,1752525064.0,1753894115.0,closed_unmerged,closed_unmerged,True,1369051.0,674225653,bruin-data/bruin,cross,14
824,1150,OpenAI_Codex,Cursor,sabrikaragonen,terzioglub,1750665562.0,1760086259.0,1758902417.0,1758980655.0,closed_unmerged,merged,True,78238.0,674225653,bruin-data/bruin,cross,24
869,1015,Cursor,OpenAI_Codex,karakanb,karakanb,1751540189.0,1754987422.0,1754919199.0,1755066601.0,merged,merged,True,68223.0,674225653,bruin-data/bruin,cross,38
912,926,Cursor,OpenAI_Codex,karakanb,sanjushahgupta,1752525064.0,1753894115.0,1753125435.0,1753127767.0,closed_unmerged,closed_unmerged,True,2332.0,674225653,bruin-data/bruin,cross,80
5286,5287,Claude_Code,OpenAI_Codex,max-sixty,max-sixty,1747442801.0,1747464855.0,1747442899.0,1747445826.0,merged,merged,True,2927.0,449091292,PRQL/prql,cross,0
5287,5289,OpenAI_Codex,Claude_Code,max-sixty,max-sixty,1747442899.0,1747445826.0,1747445444.0,1747446569.0,merged,merged,True,382.0,449091292,PRQL/prql,cross,1
35665,35706,Claude_Code,Cursor,georgewrmarshall,georgewrmarshall,1757013134.0,1757100930.0,1757087325.0,1758069281.0,merged,merged,True,13605.0,42009758,MetaMask/metamask-extension,cross,0
35706,36005,Cursor,Claude_Code,georgewrmarshall,georgewrmarshall,1757087325.0,1758069281.0,1758058440.0,1758100072.0,merged,merged,True,10841.0,42009758,MetaMask/metamask-extension,cross,1
111,119,OpenAI_Codex,Claude_Code,dkundel-openai,stefanoamorelli,1750116026.0,1750196595.0,1750193377.0,1750193442.0,merged,closed_unmerged,True,65.0,993521808,openai/openai-agents-js,cross,0
24,25,Cursor,OpenAI_Codex,ishaan1013,rajansagarwal,1753068606.0,1753410396.0,1753076047.0,1753410332.0,closed_unmerged,closed_unmerged,True,334285.0,1018698329,ishaan1013/shadow,cross,0
25,29,OpenAI_Codex,Cursor,rajansagarwal,ishaan1013,1753076047.0,1753410332.0,1753216240.0,1753410315.0,closed_unmerged,closed_unmerged,True,194075.0,1018698329,ishaan1013/shadow,cross,2
25,35,OpenAI_Codex,Cursor,rajansagarwal,ishaan1013,1753076047.0,1753410332.0,1753393747.0,1753393754.0,closed_unmerged,merged,True,7.0,1018698329,ishaan1013/shadow,cross,3
25,37,OpenAI_Codex,Cursor,rajansagarwal,ishaan1013,1753076047.0,1753410332.0,1753394158.0,1753410205.0,closed_unmerged,merged,True,16047.0,1018698329,ishaan1013/shadow,cross,4
25,38,OpenAI_Codex,Cursor,rajansagarwal,ishaan1013,1753076047.0,1753410332.0,1753395346.0,1753650438.0,closed_unmerged,merged,True,14986.0,1018698329,ishaan1013/shadow,cross,5
89,111,OpenAI_Codex,Cursor,mfat,mfat,1756319729.0,1756548285.0,1756472988.0,1756473743.0,closed_unmerged,merged,True,755.0,1029240529,mfat/sshpilot,cross,10
104,135,OpenAI_Codex,Cursor,mfat,mfat,1756418285.0,1756548244.0,1756499648.0,1756499712.0,closed_unmerged,merged,True,64.0,1029240529,mfat/sshpilot,cross,27
116,131,OpenAI_Codex,Cursor,mfat,mfat,1756481109.0,1756548208.0,1756498166.0,1756498732.0,closed_unmerged,merged,True,566.0,1029240529,mfat/sshpilot,cross,31
116,132,OpenAI_Codex,Cursor,mfat,mfat,1756481109.0,1756548208.0,1756499103.0,1756548194.0,closed_unmerged,closed_unmerged,True,49091.0,1029240529,mfat/sshpilot,cross,32
116,137,OpenAI_Codex,Cursor,mfat,mfat,1756481109.0,1756548208.0,1756536355.0,1756546496.0,closed_unmerged,merged,True,10141.0,1029240529,mfat/sshpilot,cross,37
86,158,OpenAI_Codex,Cursor,georgi,georgi,1748207663.0,1757966114.0,1752408551.0,1752414398.0,closed_unmerged,merged,True,5847.0,777230015,nodetool-ai/nodetool,cross,1
135,157,OpenAI_Codex,Cursor,georgi,georgi,1750609937.0,1757966119.0,1752407303.0,1752407793.0,closed_unmerged,merged,True,490.0,777230015,nodetool-ai/nodetool,cross,14
135,158,OpenAI_Codex,Cursor,georgi,georgi,1750609937.0,1757966119.0,1752408551.0,1752414398.0,closed_unmerged,merged,True,5847.0,777230015,nodetool-ai/nodetool,cross,15
142,157,OpenAI_Codex,Cursor,georgi,georgi,1750701728.0,1752408425.0,1752407303.0,1752407793.0,closed_unmerged,merged,True,490.0,777230015,nodetool-ai/nodetool,cross,16
143,157,OpenAI_Codex,Cursor,georgi,georgi,1750701759.0,1752408354.0,1752407303.0,1752407793.0,merged,merged,True,490.0,777230015,nodetool-ai/nodetool,cross,17
727,756,OpenAI_Codex,Cursor,transphorm,hackertron,1751463167.0,1753115200.0,1752149169.0,1752149184.0,closed_unmerged,closed_unmerged,True,15.0,669466632,selfxyz/self,cross,1
740,755,OpenAI_Codex,Cursor,transphorm,hackertron,1751676006.0,1753244652.0,1752145047.0,1752149165.0,closed_unmerged,closed_unmerged,True,4118.0,669466632,selfxyz/self,cross,2
740,756,OpenAI_Codex,Cursor,transphorm,hackertron,1751676006.0,1753244652.0,1752149169.0,1752149184.0,closed_unmerged,closed_unmerged,True,15.0,669466632,selfxyz/self,cross,3
753,755,OpenAI_Codex,Cursor,transphorm,hackertron,1751859197.0,1752602220.0,1752145047.0,1752149165.0,closed_unmerged,closed_unmerged,True,4118.0,669466632,selfxyz/self,cross,4
1184,1185,Cursor,OpenAI_Codex,transphorm,transphorm,1759366659.0,1759452705.0,1759378474.0,1760037871.0,closed_unmerged,merged,True,74231.0,669466632,selfxyz/self,cross,7
414,417,Cursor,OpenAI_Codex,softmarshmallow,softmarshmallow,1754903250.0,1757325625.0,1756368584.0,1756370128.0,closed_unmerged,merged,True,1544.0,338529997,gridaco/grida,cross,0
414,418,Cursor,OpenAI_Codex,softmarshmallow,softmarshmallow,1754903250.0,1757325625.0,1756371928.0,1756372540.0,closed_unmerged,merged,True,612.0,338529997,gridaco/grida,cross,1
414,419,Cursor,OpenAI_Codex,softmarshmallow,softmarshmallow,1754903250.0,1757325625.0,1756623229.0,1756623977.0,closed_unmerged,merged,True,748.0,338529997,gridaco/grida,cross,2
414,421,Cursor,OpenAI_Codex,softmarshmallow,softmarshmallow,1754903250.0,1757325625.0,1757044071.0,1757044082.0,closed_unmerged,closed_unmerged,True,11.0,338529997,gridaco/grida,cross,3
414,422,Cursor,OpenAI_Codex,softmarshmallow,softmarshmallow,1754903250.0,1757325625.0,1757151852.0,1757151866.0,closed_unmerged,merged,True,14.0,338529997,gridaco/grida,cross,4
5688,5901,OpenAI_Codex,Cursor,rgerhards,alorbach,1749759422.0,1755610478.0,1754479328.0,1754482182.0,closed_unmerged,closed_unmerged,True,2854.0,10458362,rsyslog/rsyslog,cross,13
5767,5856,OpenAI_Codex,Cursor,rgerhards,alorbach,1752270304.0,1757422804.0,1753180235.0,1753959064.0,closed_unmerged,closed_unmerged,True,778829.0,10458362,rsyslog/rsyslog,cross,32
5842,5897,OpenAI_Codex,Cursor,rgerhards,alorbach,1753041043.0,1756741435.0,1754394215.0,1754400433.0,closed_unmerged,closed_unmerged,True,6218.0,10458362,rsyslog/rsyslog,cross,159
